0.999516	-0.027386	0.005398	-0.013753	0.835938
0.999512	-0.027535	0.005145	-0.013798	0.839844
0.999522	-0.027250	0.005177	-0.013647	0.843750
0.999532	-0.026904	0.005171	-0.013605	0.847656
0.999536	-0.026753	0.005414	-0.013552	0.851563
0.999534	-0.026801	0.005666	-0.013492	0.855469
0.999544	-0.026451	0.005641	-0.013423	0.859375
0.999544	-0.026558	0.005421	-0.013280	0.863281
0.999547	-0.026415	0.005676	-0.013233	0.867188
0.999546	-0.026506	0.005383	-0.013267	0.871094
0.999551	-0.026254	0.005514	-0.013320	0.875000
0.999543	-0.026536	0.005563	-0.013350	0.878906
0.999550	-0.026260	0.005638	-0.013389	0.882813
0.999554	-0.025995	0.005688	-0.013517	0.886719
0.999558	-0.025771	0.005754	-0.013668	0.890625
0.999561	-0.025651	0.005449	-0.013763	0.894531
0.999557	-0.025822	0.005180	-0.013867	0.898438
0.999555	-0.025880	0.004855	-0.013985	0.902344
0.999559	-0.025647	0.004935	-0.014156	0.906250
0.999554	-0.025743	0.005133	-0.014223	0.910156
0.999560	-0.025471	0.005251	-0.014289	0.914063
0.999554	-0.025666	0.005039	-0.014384	0.917969
0.999549	-0.025801	0.005173	-0.014456	0.921875
0.999547	-0.025786	0.005409	-0.014531	0.925781
0.999553	-0.025508	0.005207	-0.014730	0.929688
0.999559	-0.025270	0.004933	-0.014813	0.933594
0.999558	-0.025130	0.005162	-0.015026	0.937500
0.999554	-0.025188	0.005410	-0.015131	0.941406
0.999547	-0.025372	0.005347	-0.015246	0.945313
0.999544	-0.025467	0.005150	-0.015384	0.949219
0.999540	-0.025468	0.005438	-0.015565	0.953125
0.999533	-0.025686	0.005386	-0.015660	0.957031
0.999526	-0.025830	0.005662	-0.015779	0.960938
0.999520	-0.025939	0.005980	-0.015819	0.964844
0.999512	-0.026192	0.006069	-0.015878	0.968750
0.999515	-0.026129	0.005850	-0.015921	0.972656
0.999522	-0.025847	0.005763	-0.015934	0.976563
0.999530	-0.025556	0.005660	-0.015947	0.980469
0.999538	-0.025222	0.005736	-0.015976	0.984375
0.999546	-0.024892	0.005655	-0.016009	0.988281
0.999549	-0.024784	0.005347	-0.016098	0.992188
0.999554	-0.024555	0.005106	-0.016185	0.996094
0.999558	-0.024413	0.004812	-0.016300	1.000000
0.999564	-0.024124	0.004717	-0.016376	1.003906
0.999561	-0.024219	0.004397	-0.016479	1.007813
0.999562	-0.024096	0.004619	-0.016542	1.011719
0.999554	-0.024300	0.004788	-0.016705	1.015625
0.999544	-0.024549	0.004921	-0.016869	1.019531
0.999536	-0.024824	0.004719	-0.016984	1.023438
0.999528	-0.025119	0.004602	-0.017055	1.027344
0.999523	-0.025257	0.004814	-0.017090	1.031250
0.999517	-0.025420	0.005025	-0.017147	1.035156
0.999517	-0.025340	0.005307	-0.017197	1.039063
0.999511	-0.025557	0.005150	-0.017276	1.042969
0.999505	-0.025754	0.005001	-0.017382	1.046875
0.999504	-0.025618	0.005230	-0.017565	1.050781
0.999498	-0.025764	0.005077	-0.017736	1.054688
0.999490	-0.025881	0.005298	-0.017916	1.058594
0.999490	-0.025869	0.005034	-0.018032	1.062500
0.999490	-0.025660	0.005135	-0.018286	1.066406
0.999497	-0.025428	0.004887	-0.018315	1.070313
0.999496	-0.025497	0.004589	-0.018353	1.074219
0.999503	-0.025238	0.004356	-0.018373	1.078125
0.999510	-0.024929	0.004401	-0.018401	1.082031
0.999509	-0.024959	0.004604	-0.018395	1.085938
0.999509	-0.025023	0.004274	-0.018349	1.089844
0.999512	-0.024907	0.004481	-0.018329	1.093750
0.999518	-0.024708	0.004198	-0.018322	1.097656
0.999512	-0.024971	0.004169	-0.018275	1.101563
0.999519	-0.024694	0.004257	-0.018250	1.105469
0.999512	-0.024931	0.004370	-0.018297	1.109375
0.999508	-0.024898	0.004322	-0.018598	1.113281
0.999503	-0.025055	0.004080	-0.018670	1.117188
0.999501	-0.025069	0.004350	-0.018692	1.121094
0.999507	-0.024783	0.004464	-0.018743	1.125000
0.999501	-0.025029	0.004363	-0.018778	1.128906
0.999502	-0.024984	0.004063	-0.018841	1.132813
0.999512	-0.024660	0.003949	-0.018751	1.136719
0.999521	-0.024464	0.003714	-0.018575	1.140625
0.999525	-0.024415	0.003953	-0.018399	1.144531
0.999520	-0.024553	0.003742	-0.018492	1.148438
0.999524	-0.024476	0.003422	-0.018495	1.152344
0.999519	-0.024600	0.003639	-0.018521	1.156250
0.999523	-0.024505	0.003322	-0.018528	1.160156
0.999530	-0.024201	0.003265	-0.018548	1.164063
0.999536	-0.023915	0.003332	-0.018582	1.167969
0.999543	-0.023584	0.003236	-0.018646	1.171875
0.999538	-0.023612	0.003405	-0.018834	1.175781
0.999543	-0.023348	0.003181	-0.018923	1.179688
0.999549	-0.023053	0.003049	-0.019002	1.183594
0.999551	-0.022871	0.003231	-0.019109	1.187500
0.999550	-0.022780	0.002961	-0.019274	1.191406
0.999542	-0.023062	0.002987	-0.019363	1.195313
0.999535	-0.023321	0.002838	-0.019445	1.199219
0.999537	-0.023164	0.003095	-0.019484	1.203125
0.999540	-0.022952	0.003309	-0.019571	1.207031
0.999539	-0.022877	0.003601	-0.019643	1.210938
0.999538	-0.022883	0.003327	-0.019747	1.214844
0.999540	-0.022671	0.003174	-0.019887	1.218750
0.999532	-0.022912	0.003349	-0.019966	1.222656
0.999524	-0.023190	0.003247	-0.020075	1.226563
0.999518	-0.023296	0.003476	-0.020246	1.230469
0.999511	-0.023533	0.003268	-0.020330	1.234375
0.999515	-0.023322	0.003069	-0.020423	1.238281
0.999514	-0.023230	0.003300	-0.020505	1.242188
0.999508	-0.023319	0.003507	-0.020661	1.246094
0.999512	-0.023159	0.003241	-0.020733	1.250000
0.999519	-0.022885	0.003163	-0.020678	1.253906
0.999526	-0.022613	0.003221	-0.020627	1.257813
0.999534	-0.022346	0.003037	-0.020550	1.261719
0.999541	-0.022120	0.002793	-0.020503	1.265625
0.999539	-0.022181	0.003031	-0.020516	1.269531
0.999544	-0.021904	0.003111	-0.020559	1.273438
0.999550	-0.021643	0.002917	-0.020563	1.277344
0.999548	-0.021681	0.003184	-0.020573	1.281250
0.999547	-0.021767	0.002888	-0.020585	1.285156
0.999542	-0.021975	0.002679	-0.020638	1.289063
0.999545	-0.021822	0.002893	-0.020647	1.292969
0.999539	-0.022088	0.002746	-0.020648	1.296875
0.999534	-0.022302	0.002930	-0.020625	1.300781
0.999527	-0.022586	0.002885	-0.020656	1.304688
